run	imp	exit_code	theta_1	gamma_1	e_1	theta_2	gamma_2	e_2	lnL	sim_theta_1	sim_theta_2	sim_gamma_1	sim_gamma_2	sim_e_1	sim_e_2	model	rep
108	1	3	0.00984393366814974	-20.4344618799421	0.0112505732986584	0.00512974784415336	-4.82949383539546	0.047920398151	186342.589103859	0.005	0.01	 -5	 -20	0.05	0.01	full	rep59
128	1	3	0.00400147708773375	-4.12641414870483	0.0280022043258796	0.01079741436154	-17.9783794694531	0.0280022043258796	186337.614552784	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep59
294	1	3	0.00539185377853275	-5.1286071437164	0.0534854647650137	0.00959333912953324	-21.9802786048152	0.00281448542474119	182730.024973729	0.005	0.01	 -5	 -20	0.05	0.01	full	rep60
485	1	3	0.00373175236017867	-4.08578406268601	0.0272091825737359	0.0109546362827464	-17.9898116314309	0.0272091825737359	182719.860949876	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep60
76	1	3	0.00484370329986354	-4.92287740673182	0.0547430182867415	0.0103944310018676	-19.9930112433965	0.00639664406565221	187418.694053071	0.005	0.01	 -5	 -20	0.05	0.01	full	rep61
423	1	3	0.0118355010464905	-16.6505640944815	0.0267582994001782	0.00312112801881565	-3.73152511057495	0.0267582994001782	187411.000980928	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep61
164	1	3	0.00480213716518483	-4.72422384415611	0.0459379452671467	0.0104665915695934	-20.819051917857	0.0180249170760279	185903.365817697	0.005	0.01	 -5	 -20	0.05	0.01	full	rep62
391	1	3	0.0039850066235414	-4.19109660941723	0.0300175355659423	0.0111346727123641	-18.9313031889053	0.0300175355659423	185900.452903764	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep62
39	1	3	0.00416128911079974	-4.53227564302028	0.0401691269570722	0.0103683749740369	-17.0290027373043	0.0221990737458887	185564.561911489	0.005	0.01	 -5	 -20	0.05	0.01	full	rep63
205	1	3	0.0109204149733882	-16.042970619914	0.0289128867547632	0.00353716832714599	-4.1099456674834	0.0289128867547632	185563.847797158	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep63
134	1	3	0.0104902188165775	-17.2404419280302	0.020277195223953	0.00419760378497747	-4.54664540137563	0.0459072465144021	186807.262052638	0.005	0.01	 -5	 -20	0.05	0.01	full	rep64
265	1	3	0.00330350931933202	-3.92558129279026	0.0298498001858232	0.0112735047863929	-15.8223864446088	0.0298498001858232	186805.766946036	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep64
115	1	3	0.0038913307856097	-4.29208200021123	0.040998947105219	0.0112489845698118	-18.2270287157947	0.0189911738529779	187418.314216928	0.005	0.01	 -5	 -20	0.05	0.01	full	rep65
389	1	3	0.0118001423714724	-17.0973849733025	0.0265725935992234	0.00324615497284895	-3.79477955728172	0.0265725935992234	187416.972477134	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep65
188	1	3	0.00954381711682101	-21.9867024872708	0.011957162364901	0.0056118317176546	-5.18590340010138	0.0450580404800867	186127.019831719	0.005	0.01	 -5	 -20	0.05	0.01	full	rep66
183	1	3	0.0045263273530645	-4.57306258111704	0.0284227629475516	0.0104256833712393	-19.1792860538529	0.0284227629475516	186122.843388753	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep66
181	1	3	0.00963797510663818	-21.5935834015258	0.0105333614170901	0.00536071001305666	-5.1398837980314	0.0398172843880724	183804.422985388	0.005	0.01	 -5	 -20	0.05	0.01	full	rep67
310	1	3	0.0104379083347653	-19.1857774171496	0.0245242979875613	0.00438955538388125	-4.564788825467	0.0245242979875613	183800.653027458	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep67
308	1	3	0.010534487609666	-16.2647660599329	0.0160162877602641	0.00375307367887628	-4.49664181973336	0.0504436458431967	182371.512130372	0.005	0.01	 -5	 -20	0.05	0.01	full	rep68
277	1	3	0.0116605875151785	-14.5084895602484	0.0274821566693964	0.00248286150909575	-3.45526102509952	0.0274821566693964	182369.351075002	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep68
422	1	3	0.0100636742268802	-20.5535260078762	0.00588475319499859	0.00504580511827244	-5.08603212619372	0.0558374861522639	184949.970701924	0.005	0.01	 -5	 -20	0.05	0.01	full	rep69
303	1	3	0.00337793058716329	-3.98778142237563	0.0282408933258655	0.0114645814784707	-17.1365185409991	0.0282408933258655	184941.859762098	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep69
