run	imp	exit_code	data_1_theta_1	data_1_gamma_1	data_1_e_1	data_1_theta_2	data_1_gamma_2	data_1_e_2	lnL	sim_theta_1	sim_theta_2	sim_gamma_1	sim_gamma_2	sim_e_1	sim_e_2
70	2	3	7953.89751894569	-35.3884111462157	4.44089209850063e-18	3690.82080726921	-13.4070983490074	4.44089209850063e-18	50812.7913331482	10000	1000	 -25	 -10	0.0	0.0
12	3	3	8898.55476127717	-34.335040474046	6.50590692430342e-16	3182.58023832312	-13.614526454037	4.68514116391816e-16	51162.8174176159	10000	1000	 -25	 -10	0.0	0.0
53	3	3	629.740637838109	-9.32769357824521	8.88178419700125e-18	9888.46071130412	-23.3218118538413	7.32747196252603e-17	50123.3322208845	10000	1000	 -25	 -10	0.0	0.0
8	3	3	1080.27750136432	-9.99959827374946	3.39506200930373e-14	10000	-25.334250079309	0	51593.0920937417	10000	1000	 -25	 -10	0.0	0.0
42	3	3	9672.50321662367	-26.1205530280571	0.000169221779182682	1538.51245534849	-11.2364592436692	2.22044604925031e-18	52019.8377314332	10000	1000	 -25	 -10	0.0	0.0
80	2	3	9741.33730577855	-25.6597392496034	4.86277684785819e-16	1310.53536082859	-10.8098194944511	1.22124532708767e-16	51313.0583189183	10000	1000	 -25	 -10	0.0	0.0
28	3	3	625.145484766004	-10.7010935978514	0.00130025830228441	9999.999999999	-22.2822013794106	1.84519066692701e-15	52027.1602647136	10000	1000	 -25	 -10	0.0	0.0
52	3	3	787.793054959214	-9.17785624558606	0	10000	-24.1931502889565	0	51258.6616709526	10000	1000	 -25	 -10	0.0	0.0
8	2	3	5623.36577804266	-50.4449972414935	6.83897383169096e-16	6161.98904275778	-15.8318078827867	0	50611.8607100987	10000	1000	 -25	 -10	0.0	0.0
53	2	3	10000	-25.6111277410004	2.22044604925031e-18	885.034664816242	-8.80648123574085	0	50046.5025989593	10000	1000	 -25	 -10	0.0	0.0
39	2	3	10000	-29.0028581358853	0	1762.51949745678	-11.6880117693469	0	51529.9264052153	10000	1000	 -25	 -10	0.0	0.0
66	3	3	4376.50690849478	-14.088600546953	1.21014309684142e-15	8397.43696570984	-43.4027220261293	9.65894031423886e-16	51833.4233937607	10000	1000	 -25	 -10	0.0	0.0
49	2	3	1223.16807037371	-10.1671716813788	0	10000	-26.2085820068581	0	51704.263354561	10000	1000	 -25	 -10	0.0	0.0
51	3	3	1393.37306818104	-11.1913362377893	0.00091876430907468	10000	-26.554572254414	0	51865.4152671791	10000	1000	 -25	 -10	0.0	0.0
63	3	3	9865.55976297475	-21.4178244219074	4.54303261676614e-15	314.300628360721	-8.12209990544248	0.00153821046596572	50510.7494978366	10000	1000	 -25	 -10	0.0	0.0
45	3	3	9366.19304458547	-25.4844197760137	4.53637127861839e-15	1437.45324446524	-10.9973059512295	1.27009514017118e-15	50688.0008231182	10000	1000	 -25	 -10	0.0	0.0
28	2	3	624.759299608509	-7.89336775503854	0	10000	-23.3127689083431	0	51301.7892503306	10000	1000	 -25	 -10	0.0	0.0
81	3	3	10000	-26.3430576486142	0.000241270320740348	1311.91350590167	-11.1744026556969	0.000331878792206648	51428.2595051076	10000	1000	 -25	 -10	0.0	0.0
63	3	3	9790.54413213853	-23.5336565086043	1.20192744645919e-14	988.177885347978	-11.1254128706555	9.63673585374636e-15	51773.1596773141	10000	1000	 -25	 -10	0.0	0.0
49	3	3	1080.33642930748	-10.3676108821922	0	10000	-26.0411396539531	0	50340.0970535652	10000	1000	 -25	 -10	0.0	0.0
62	1	3	938.557736041144	-10.1445380281381	0	10000	-25.1477874598044	0	50588.8455454463	10000	1000	 -25	 -10	0.0	0.0
89	3	3	10000	-23.0057281269085	0	741.95495884724	-9.97692109814628	0	52086.4382557087	10000	1000	 -25	 -10	0.0	0.0
41	3	3	1643.05373075977	-10.5939045657549	3.99680288865056e-17	9999.99999999999	-28.2840211209583	1.57651669496772e-16	52237.677292204	10000	1000	 -25	 -10	0.0	0.0
34	3	3	9999.99999999958	-26.1587250118198	3.59712259978551e-16	1246.62745625367	-10.5453097517628	8.43769498715119e-17	51550.3496351163	10000	1000	 -25	 -10	0.0	0.0
15	2	3	813.296070248998	-10.5357530305182	0	10000	-23.5366421388488	0	51646.7137987819	10000	1000	 -25	 -10	0.0	0.0
8	3	3	4787.96535585919	-15.3277277483644	1.68753899743024e-16	6188.19971337286	-33.9566759998957	1.17683640610267e-16	50258.8204668147	10000	1000	 -25	 -10	0.0	0.0
65	3	3	2666.97212865826	-12.6296460910985	5.17808018685173e-15	8331.44090013427	-28.1219376167493	1.02251540567977e-14	51425.7275089027	10000	1000	 -25	 -10	0.0	0.0
87	3	3	984.032777350732	-10.1090152494783	0	10000	-24.5303449859091	0	51791.4754513713	10000	1000	 -25	 -10	0.0	0.0
57	3	3	9151.35476115069	-27.4035610539467	1.31006316905768e-16	1813.51473725292	-11.5999220185106	4.66293670342566e-17	50016.5468118459	10000	1000	 -25	 -10	0.0	0.0
40	3	3	2446.61747709493	-12.639231683972	7.99360577730113e-17	8776.16576201037	-28.3534551051022	1.57651669496772e-16	51469.2687238129	10000	1000	 -25	 -10	0.0	0.0
59	2	3	1020.42242198058	-9.90873125574718	1.28785870856518e-16	9999.99999999995	-25.0036662419889	6.79456491070596e-16	51506.5221986919	10000	1000	 -25	 -10	0.0	0.0
52	2	3	956.563346953976	-11.3281494537371	0	10000	-24.7148448269147	0	50819.1174482644	10000	1000	 -25	 -10	0.0	0.0
47	3	3	970.963682796683	-9.77589942670417	3.28737037591509e-14	9820.7335031899	-25.0145286463426	1.84297022087776e-16	50180.8271192864	10000	1000	 -25	 -10	0.0	0.0
76	2	3	9802.48185835742	-29.4321574700676	2.24265050974282e-16	1809.22334195556	-11.1524083406155	1.35447209004269e-16	50949.5712126501	10000	1000	 -25	 -10	0.0	0.0
29	3	3	1418.28706092739	-10.4654369803464	0	10000	-26.8817244951485	0	52138.9113898548	10000	1000	 -25	 -10	0.0	0.0
64	1	3	1040.76931245376	-10.9454071385966	0	10000	-24.3768926331844	0	52067.7858264548	10000	1000	 -25	 -10	0.0	0.0
56	2	3	2409.07808080372	-12.3434493875786	0	8837.90525007879	-28.6119711373304	0	51446.8232474333	10000	1000	 -25	 -10	0.0	0.0
52	3	3	10000	-22.974991988687	0	698.175721457644	-9.78547615257452	5.77315972805081e-17	51759.9001700062	10000	1000	 -25	 -10	0.0	0.0
19	3	3	2445.65265244683	-13.2510508016371	1.61204383175573e-15	8495.37265702106	-27.51154399489	3.43503003819023e-15	50533.7179947337	10000	1000	 -25	 -10	0.0	0.0
56	3	3	1829.61206438863	-11.4065857848412	5.24913446042774e-15	9076.08460194193	-27.2197556341731	0	50156.7054240306	10000	1000	 -25	 -10	0.0	0.0
44	2	3	10000	-201.018788146055	0	8001.1709161476	-17.5967703555643	0	51596.0952983104	10000	1000	 -25	 -10	0.0	0.0
97	3	3	6253.00577815374	-35.0906175014352	2.74891220897189e-15	5379.80879636837	-16.8094302856196	4.26991775270835e-15	51825.4446390334	10000	1000	 -25	 -10	0.0	0.0
73	2	3	10000	-25.7297105539501	0	1296.20104627635	-10.608946634012	0	52509.9660855721	10000	1000	 -25	 -10	0.0	0.0
86	3	3	778.406562550937	-9.62919322904625	0.000170685528364727	9999.99999999939	-24.2181468806704	1.49658063719471e-15	50696.5056162706	10000	1000	 -25	 -10	0.0	0.0
70	3	3	10000	-25.8859292147246	0	1025.83284222871	-10.2400312367553	0	50376.0932305855	10000	1000	 -25	 -10	0.0	0.0
52	3	3	7994.77570592115	-35.6573854963916	0	3860.16964356787	-14.1348350369638	0.000263023626790637	51122.272451693	10000	1000	 -25	 -10	0.0	0.0
25	3	3	9646.85917785692	-22.3891431483329	1.7483792191797e-14	874.112551200022	-12.3407117296192	2.42916797787984e-15	51449.6032832706	10000	1000	 -25	 -10	0.0	0.0
34	3	3	9171.34125383225	-24.3523417925108	6.88338275267597e-17	1397.66109318502	-11.198911663867	1.77635683940025e-17	50798.6759523322	10000	1000	 -25	 -10	0.0	0.0
85	3	3	1114.51704541952	-9.26328971189372	0	10000	-24.9995454326237	0.00015400034470727	52718.080998879	10000	1000	 -25	 -10	0.0	0.0
33	3	3	804.736752889502	-9.45894265044233	0.000790063997194546	9999.99999999997	-24.1547415844612	2.66453525910038e-17	51202.678029325	10000	1000	 -25	 -10	0.0	0.0
7	2	3	9613.11718269366	-28.3950067232367	0	1692.93096515267	-11.2952815642235	0	50201.397458586	10000	1000	 -25	 -10	0.0	0.0
2	3	3	1678.03379033121	-11.6708148097905	0.000479517061020078	9590.91238074832	-27.252739091828	2.22044604925031e-18	51061.8814962354	10000	1000	 -25	 -10	0.0	0.0
59	3	3	9867.49459023865	-22.576151797969	0	489.775751263994	-7.95563646330081	0	50318.4400894496	10000	1000	 -25	 -10	0.0	0.0
68	3	3	3098.87938571571	-13.2194177810491	1.4006573678671e-14	8157.97980666585	-30.3831150260431	3.30402372128447e-15	51243.9012813202	10000	1000	 -25	 -10	0.0	0.0
96	3	3	634.659694392353	-9.67428354608988	0	10000	-23.8574708511121	0	49932.7546731832	10000	1000	 -25	 -10	0.0	0.0
49	3	3	6570.16548808526	-51.9072747444	6.66133814775094e-18	6250.86228776583	-16.7150145346582	1.77635683940025e-17	51989.5748190055	10000	1000	 -25	 -10	0.0	0.0
9	2	3	676.270550589452	-9.43801512479475	0	10000	-24.0500240294525	0	50269.6250962091	10000	1000	 -25	 -10	0.0	0.0
89	3	3	2308.81829821203	-13.3431567591309	0	8472.71931558118	-25.6560920793472	0	51406.2240958037	10000	1000	 -25	 -10	0.0	0.0
98	3	3	9999.99999999852	-26.9484063467053	0.000170482390462339	1442.0810736387	-10.8662994413362	0	52009.481495247	10000	1000	 -25	 -10	0.0	0.0
14	3	3	10000	-22.6442683285532	0	572.320524770842	-9.20488527411391	0	51350.7069685421	10000	1000	 -25	 -10	0.0	0.0
29	3	3	5417.11111526471	-30.3081341903173	1.05784270232334e-13	5270.67312287327	-16.6194165289167	1.63338231828902e-13	50677.5076146296	10000	1000	 -25	 -10	0.0	0.0
12	3	3	9999.99999999997	-22.5429030573587	0	651.623918077262	-10.5681723894881	0	51811.851996862	10000	1000	 -25	 -10	0.0	0.0
27	3	3	990.96250155632	-9.87979836561507	0	10000	-24.9956698925578	0	51337.1541388283	10000	1000	 -25	 -10	0.0	0.0
71	3	3	305.43166220865	-7.4822922258566	0.00151001467044819	9999.99999999585	-21.8403106008354	3.03090885722668e-15	50783.3199621102	10000	1000	 -25	 -10	0.0	0.0
32	3	3	7956.89179318046	-33.5684306469373	1.11022302462516e-17	3538.79532331519	-13.3824842488229	1.11022302462516e-17	50993.1454154909	10000	1000	 -25	 -10	0.0	0.0
18	3	3	3535.16988503314	-13.3839697205876	0	8468.23522110105	-36.7773409390946	0.000260754995804464	50644.1207735558	10000	1000	 -25	 -10	0.0	0.0
75	3	3	8924.36016033489	-25.0757472891988	0.000176218639241132	1518.18284088223	-10.7858854589248	8.43769498715119e-17	49869.6954070906	10000	1000	 -25	 -10	0.0	0.0
56	2	3	9999.99999999973	-26.4460595373118	0	1264.48906523694	-10.4360976065786	3.54605234065275e-15	51324.5940873262	10000	1000	 -25	 -10	0.0	0.0
51	3	3	10000	-30.2585287464341	0	1861.30517801268	-10.7003688315734	0	51799.3430475219	10000	1000	 -25	 -10	0.0	0.0
29	3	3	9564.36429946741	-29.5872951454819	9.76996261670138e-17	2081.27925184578	-12.3134623459687	4.21440660147709e-14	51047.7602652897	10000	1000	 -25	 -10	0.0	0.0
40	2	3	105.757740719434	-6.44718242793852	0	9892.96440071202	-20.8490024114944	6.66133814775094e-18	49759.3871263801	10000	1000	 -25	 -10	0.0	0.0
98	1	3	248.175700477463	-7.36574534538776	0	9999.99999999836	-21.4001729212638	0	50758.2799304819	10000	1000	 -25	 -10	0.0	0.0
61	3	3	1484.98243867454	-10.3597558909582	1.11022302462516e-17	10000	-27.2373682527784	4.44089209850063e-17	52345.8834020523	10000	1000	 -25	 -10	0.0	0.0
1	3	3	6078.26195461414	-40.3716286785305	0.000397119994004986	5703.28483038203	-16.867992438114	5.77315972805081e-17	50704.9416255269	10000	1000	 -25	 -10	0.0	0.0
59	3	3	10000	-22.6607297759715	0	461.769321964009	-7.79869910830075	1.93534077652657e-14	50676.6617972808	10000	1000	 -25	 -10	0.0	0.0
31	2	3	9999.99999999973	-26.027606397701	9.70334923522387e-16	1168.69280834983	-10.0765758688319	1.73194791841524e-16	51408.0076598078	10000	1000	 -25	 -10	0.0	0.0
30	3	3	2035.31841977767	-12.2639505896384	7.39408534400354e-16	9603.5196418295	-29.0010837642403	1.85185200507476e-15	51537.2389700486	10000	1000	 -25	 -10	0.0	0.0
45	1	3	9999.99999999971	-26.5103807173567	0	1129.47101204381	-9.93840123454371	0	50339.0935579234	10000	1000	 -25	 -10	0.0	0.0
89	3	3	1199.63560428003	-9.31289082720777	0	9991.01056152606	-26.8761078311129	4.38538094726937e-15	50816.9560319255	10000	1000	 -25	 -10	0.0	0.0
70	3	3	9582.41657011113	-29.4285270414353	9.2370555648813e-16	2132.09132742167	-12.1647517972494	0.000467216203412639	51817.4424599255	10000	1000	 -25	 -10	0.0	0.0
76	2	3	9871.74443855078	-23.1974203406675	0	759.222076943919	-10.0066809049925	0	51181.9221907831	10000	1000	 -25	 -10	0.0	0.0
77	3	3	10000	-25.526439610928	0	1092.14982055852	-10.6072479593739	0	51049.4578158833	10000	1000	 -25	 -10	0.0	0.0
25	3	3	3013.12116146052	-3.60177256857105	0	10000	-6.72718434208977	4.44089209850063e-18	159158.438861928	10000	3000	 -5	 -10	0.0	0.0
86	3	3	3606.61608809659	-9.83921590173681	2.34245883457751e-05	9349.69495466951	-4.89159785624621	0	157241.640450197	10000	3000	 -5	 -10	0.0	0.0
94	3	3	9999.99999999997	-6.58024427098259	6.43929354282591e-17	3020.23681107572	-3.76021730922944	2.22044604925031e-18	159977.655986825	10000	3000	 -5	 -10	0.0	0.0
99	2	3	9999.99999999663	-4.91434797186798	3.80806497446429e-15	2836.46434545369	-10.4634267845771	0	157718.860323138	10000	3000	 -5	 -10	0.0	0.0
46	3	3	7475.5050741717	-4.43631335971607	1.17794662912729e-14	5649.3459696779	-9.23868224846434	2.54130050336698e-13	157437.445583776	10000	3000	 -5	 -10	0.0	0.0
26	3	3	2841.80566817462	-3.51994651107798	0	10000	-6.6188678008739	9.80900585335864e-05	157765.974353871	10000	3000	 -5	 -10	0.0	0.0
98	3	3	9999.99999999997	-4.84903347644328	1.07824860151595e-14	3393.87881225462	-11.6339530411313	2.70894418008538e-15	162069.007185671	10000	3000	 -5	 -10	0.0	0.0
47	3	3	9333.52340747868	-4.78598030484434	1.00114583290178e-12	3344.90376604069	-9.69396501859693	0	156032.715341325	10000	3000	 -5	 -10	0.0	0.0
16	3	3	9083.88845066094	-6.35479927900041	3.10862446895044e-17	3559.63413145999	-3.99301499302404	1.33226762955019e-17	157927.616595764	10000	3000	 -5	 -10	0.0	0.0
85	2	3	9865.9032870602	-4.90729355246534	4.6251891205884e-14	3445.71219723905	-11.1939488139941	3.10862446895044e-17	160421.445516898	10000	3000	 -5	 -10	0.0	0.0
73	3	3	9508.50028046079	-4.77479575592982	8.43769498715119e-17	3689.1666883315	-10.2002473308254	2.66453525910038e-17	161294.893668633	10000	3000	 -5	 -10	0.0	0.0
49	2	3	2925.34687270261	-8.85926997355019	0.00080159811905669	10000	-5.10989465694138	0	158882.730213337	10000	3000	 -5	 -10	0.0	0.0
15	3	3	3007.02828643284	-9.01074724187779	0.000804294397397798	10000	-4.96795084101657	0	161489.289013395	10000	3000	 -5	 -10	0.0	0.0
58	3	3	9999.99999999971	-5.01010889447623	4.37871960912162e-15	2810.41085988259	-8.34654284691118	1.0857981180834e-15	160147.082086304	10000	3000	 -5	 -10	0.0	0.0
22	3	3	9999.99999999997	-4.85284221849951	6.21724893790088e-17	4057.32729792072	-16.1500855282059	1.55431223447522e-17	160908.10854697	10000	3000	 -5	 -10	0.0	0.0
65	3	3	10000	-5.07390894140957	2.22044604925031e-18	2972.90527985858	-9.83270960909896	0.00189948422147567	157923.862356935	10000	3000	 -5	 -10	0.0	0.0
67	3	3	2854.2342327371	-4.09739166924452	0.00100554926928994	10000	-6.20750509417496	0	159538.646973938	10000	3000	 -5	 -10	0.0	0.0
32	2	3	2727.17941168318	-7.9813905617729	2.35367281220533e-16	10000	-5.04035253569093	9.96980276113391e-16	159565.688211438	10000	3000	 -5	 -10	0.0	0.0
11	3	3	2765.97378662368	-3.80112664294676	6.43929354282591e-17	9999.99999999995	-6.21639373915448	2.93098878501041e-16	159440.009608678	10000	3000	 -5	 -10	0.0	0.0
35	2	3	10000	-5.09782285453768	0	3326.8528012339	-10.3092342104241	0.000578058058745914	160300.710232011	10000	3000	 -5	 -10	0.0	0.0
49	3	3	3079.30687043095	-11.2852118874855	9.76996261670138e-16	9999.99999999953	-4.93723188505445	1.04805053524615e-15	158395.12362299	10000	3000	 -5	 -10	0.0	0.0
49	3	3	5726.26940529469	-4.27583634866212	4.44089209850063e-18	7103.63843042986	-7.43018091372423	2.22044604925031e-18	157111.951623313	10000	3000	 -5	 -10	0.0	0.0
48	3	3	2945.17123439965	-3.84575595940269	0.000197337748360971	10000	-6.41843757042315	0	159985.5683396	10000	3000	 -5	 -10	0.0	0.0
49	3	3	2909.49211495508	-9.05593727448519	2.22044604925031e-18	9999.99999999228	-5.06763007672343	1.33226762955019e-17	158928.242755217	10000	3000	 -5	 -10	0.0	0.0
19	3	3	10000	-5.23547819876887	0	2495.7063632325	-6.43971216658317	0.0019377931144016	157793.959751579	10000	3000	 -5	 -10	0.0	0.0
73	3	3	2912.55294041384	-4.89659231544115	0.00531503052176723	9773.14170511182	-5.71935920172658	0	159362.739409269	10000	3000	 -5	 -10	0.0	0.0
53	3	3	2673.01604445815	-4.00421066281522	2.22044604925031e-18	10000	-6.01996278808963	6.66133814775094e-18	159179.008364664	10000	3000	 -5	 -10	0.0	0.0
68	3	3	10000	-6.45471890135755	0	2899.11403673815	-3.6092221489546	0.000658189559775733	160034.989492651	10000	3000	 -5	 -10	0.0	0.0
13	3	3	9353.88520976064	-4.84269206602402	9.39248678832883e-16	3337.61261877914	-9.02037010272598	2.26485497023532e-16	157020.016620603	10000	3000	 -5	 -10	0.0	0.0
34	3	3	2740.0218460439	-5.41065885478543	0.00484121840811104	10000	-5.68100540794946	0	158481.035079992	10000	3000	 -5	 -10	0.0	0.0
26	3	3	10000	-6.50885980569478	0	2838.45112282403	-3.57964899131633	4.21884749357559e-17	158557.060887629	10000	3000	 -5	 -10	0.0	0.0
97	3	3	3248.45900457214	-10.8420421157679	0	9999.99999999955	-4.97994212060944	0	160181.246888788	10000	3000	 -5	 -10	0.0	0.0
97	2	3	9999.99999999987	-5.07406802226504	3.99680288865056e-17	3037.14276190342	-9.83096630449455	1.11022302462516e-17	158602.010591541	10000	3000	 -5	 -10	0.0	0.0
58	2	3	2794.79962890743	-7.33132484862693	1.03916875104915e-15	10000	-5.15565471018176	7.8381745538536e-16	160377.349501343	10000	3000	 -5	 -10	0.0	0.0
42	2	3	10000	-5.00421432302621	0	2731.07616818554	-8.95033225050497	0	158091.057629739	10000	3000	 -5	 -10	0.0	0.0
79	3	3	10000	-5.10550435223187	0	3371.53119568004	-10.6733804910493	0.00532806298905204	159857.766928668	10000	3000	 -5	 -10	0.0	0.0
70	3	3	2871.31445743838	-9.38494432795767	4.88498130835069e-17	10000	-4.96295254225587	1.50990331349021e-16	159330.714956593	10000	3000	 -5	 -10	0.0	0.0
10	3	3	9967.96622099447	-6.73896236811518	0	3046.51565378558	-3.54660123955168	0	159536.725231192	10000	3000	 -5	 -10	0.0	0.0
55	3	3	3479.20774757966	-13.5689031543538	1.33226762955019e-17	10000	-4.92777373658875	5.55111512312578e-17	158622.54810841	10000	3000	 -5	 -10	0.0	0.0
34	3	3	3039.37535304457	-9.41868804368035	0	9999.99999999999	-5.05913730389394	0	159679.425492586	10000	3000	 -5	 -10	0.0	0.0
80	2	3	2650.21151789788	-10.1111087018348	1.45661260830821e-15	10000	-4.92669141455557	7.03437308402499e-15	156248.261121102	10000	3000	 -5	 -10	0.0	0.0
31	3	3	2849.12170906877	-8.28856676893257	0.00396340453083851	10000	-5.10599872704986	0	159277.008370138	10000	3000	 -5	 -10	0.0	0.0
82	3	3	2972.03508703142	-9.23318951212925	1.11022302462516e-17	9999.99999999981	-5.16376509486575	4.44089209850063e-17	157880.420225612	10000	3000	 -5	 -10	0.0	0.0
97	3	3	2899.97382324414	-3.85200543129466	0.00392904716586206	10000	-6.57934695826121	0	157376.370046404	10000	3000	 -5	 -10	0.0	0.0
36	3	3	10000	-5.09606220829642	0	2910.37832042925	-8.08688191218362	0	160682.021187329	10000	3000	 -5	 -10	0.0	0.0
30	3	3	2951.04126668359	-9.63762273947972	0.00055348431365972	10000	-4.98942891855621	5.32907051820075e-17	159300.590417388	10000	3000	 -5	 -10	0.0	0.0
53	3	3	10000	-4.98641103128029	0	2773.98592136769	-9.59037403340153	0.00306771469110138	157514.890491335	10000	3000	 -5	 -10	0.0	0.0
48	3	3	10000	-6.28498596444426	0	2775.07675966251	-3.73034957850741	0.00280238950689894	159106.075707089	10000	3000	 -5	 -10	0.0	0.0
58	2	3	3006.60112707346	-9.84508846546804	1.22124532708767e-16	10000	-4.91420342174888	0	160525.897712791	10000	3000	 -5	 -10	0.0	0.0
60	3	3	3337.92712630926	-11.2360897848102	0	10000	-4.91309050888868	0	161312.051475708	10000	3000	 -5	 -10	0.0	0.0
69	3	3	7118.64984299517	-8.16204911611278	0	6248.30705293178	-4.46958682111249	1.97619698383278e-16	159275.900335393	10000	3000	 -5	 -10	0.0	0.0
11	3	3	9999.99999999965	-4.97813964114977	1.48325796089921e-15	2903.09611041383	-10.4675996841229	2.79776202205539e-16	157485.056858248	10000	3000	 -5	 -10	0.0	0.0
43	3	3	6018.10260376115	-4.35937748918766	1.99840144432528e-17	6898.29965894707	-7.50319156017113	0	158030.250557182	10000	3000	 -5	 -10	0.0	0.0
90	3	3	2507.92473136339	-8.13423337205131	0.00221859039148986	10000	-5.01979792326927	0	156948.45069047	10000	3000	 -5	 -10	0.0	0.0
67	2	3	2749.36845323128	-4.23911843798509	0	10000	-6.06494873456828	2.22044604925031e-18	158858.26795105	10000	3000	 -5	 -10	0.0	0.0
79	3	3	4515.35269458732	-4.12922608135226	0	8493.24584418163	-7.10775499760143	0.00115964091105651	158181.750060331	10000	3000	 -5	 -10	0.0	0.0
48	3	3	2876.00760625116	-3.53411908060316	0.000441916379593108	10000	-6.48546743249104	0	159708.04473292	10000	3000	 -5	 -10	0.0	0.0
72	3	3	9999.99999999983	-6.6264586760939	4.44089209850063e-16	3092.85958822728	-3.86037559425558	8.65973959207622e-17	160167.372097921	10000	3000	 -5	 -10	0.0	0.0
8	3	3	3138.87325854332	-8.43916594078759	0.00201106409805593	9634.08241629489	-5.02088720045833	0	157956.819392323	10000	3000	 -5	 -10	0.0	0.0
71	3	3	10000	-5.09353479602531	2.88657986402541e-17	2626.67832054657	-8.19895859881614	2.22044604925031e-18	157181.392996572	10000	3000	 -5	 -10	0.0	0.0
98	3	3	6253.92682481008	-8.20001020293988	1.0413891970984e-15	6688.72985037868	-4.55328157374232	1.0635936575909e-15	155132.040994987	10000	3000	 -5	 -10	0.0	0.0
61	3	3	9999.99999999823	-5.30489237716216	7.99360577730113e-17	2620.83854228961	-6.05545004296317	1.99840144432528e-17	159686.695711799	10000	3000	 -5	 -10	0.0	0.0
84	3	3	3207.76165849837	-11.162493473683	0.00391425298754851	10000	-4.96666137238534	3.5527136788005e-17	159341.68508462	10000	3000	 -5	 -10	0.0	0.0
99	3	3	3340.00703630095	-12.3912631307764	0.000964782526072931	10000	-5.03961426910553	2.22044604925031e-18	157567.252264069	10000	3000	 -5	 -10	0.0	0.0
44	3	3	2872.89946446068	-8.65157557918127	0.00456424104328423	10000	-5.0801638300084	2.22044604925031e-18	159131.553091275	10000	3000	 -5	 -10	0.0	0.0
29	3	3	4813.46666917356	-4.13029889268479	3.54485426044637e-05	8092.14357222683	-7.14716279536102	0.00087562303759352	157748.216505318	10000	3000	 -5	 -10	0.0	0.0
95	3	3	10000	-5.02850383845039	0.00132758958588507	2776.67477046591	-8.96119369019885	0	158071.161826371	10000	3000	 -5	 -10	0.0	0.0
32	3	3	10000	-5.04528760189085	0	2822.43781893574	-8.71782025753414	0.00391920284028106	158895.572757053	10000	3000	 -5	 -10	0.0	0.0
97	3	3	3695.46511168341	-8.88365063858356	0	9346.08446729395	-5.03671857629979	2.22044604925031e-18	158578.722203939	10000	3000	 -5	 -10	0.0	0.0
95	3	3	10000	-4.93546291134569	0	2967.65434422769	-11.4247441054038	0	157156.499248759	10000	3000	 -5	 -10	0.0	0.0
65	3	3	9999.99999999964	-4.99687301860359	3.39506200930373e-15	2798.03582804953	-8.83758465930604	7.26085858104852e-16	159129.982915788	10000	3000	 -5	 -10	0.0	0.0
65	3	3	3156.34987495739	-10.9174278981343	0.00209621287779284	10000	-4.98064576211199	4.44089209850063e-18	159081.10869774	10000	3000	 -5	 -10	0.0	0.0
59	3	3	2943.4802216549	-9.14858029857403	3.96571664396106e-15	10000	-5.126992742726	1.98951966012828e-15	158255.723405882	10000	3000	 -5	 -10	0.0	0.0
69	3	3	8629.1291524654	-4.6962618707037	1.11022302462516e-17	4287.46957997218	-8.8263650758361	4.44089209850063e-18	158846.759656248	10000	3000	 -5	 -10	0.0	0.0
16	2	3	3286.58173731638	-10.5837916153997	0.00012953208500907	10000	-4.92778421422158	0	161784.062022962	10000	3000	 -5	 -10	0.0	0.0
12	3	3	9611.64777487773	-4.91100967158116	0	3794.52561559405	-11.0950687254397	0	160082.124197147	10000	3000	 -5	 -10	0.0	0.0
54	3	3	10000	-6.28322002672881	0	2856.13922813985	-3.90333941325035	0.00146877676415671	159663.373918753	10000	3000	 -5	 -10	0.0	0.0
74	3	3	10000	-6.51546603033625	0	2800.58303582005	-3.74515912793398	5.77315972805081e-17	157016.372178622	10000	3000	 -5	 -10	0.0	0.0
29	3	3	2758.92568525514	-3.74674935867392	3.5527136788005e-17	10000	-6.2670142558516	8.88178419700125e-18	159005.268066619	10000	3000	 -5	 -10	0.0	0.0
95	3	3	10000	-4.99666092241796	1.99840144432528e-17	2779.01355379863	-8.67924618271877	2.97539770599542e-16	159260.781746523	10000	3000	 -5	 -10	0.0	0.0
86	3	3	3173.25668765049	-10.9777810186446	0	9999.99999999969	-4.94992328376082	0	159657.325182387	10000	3000	 -5	 -10	0.0	0.0
17	3	3	9905.78458482461	-5.48300600895025	0	2619.00988520483	-5.47462243462456	0.00109496139168845	157748.610071311	10000	3000	 -5	 -10	0.0	0.0
11	3	3	6789.41797268888	-7.78463414091807	0	6185.0524697075	-4.29420259378606	0	158333.526471053	10000	3000	 -5	 -10	0.0	0.0
38	2	3	10000	-5.03925262170157	4.27435864480685e-15	2887.4179428683	-9.09368367194383	1.0325074129014e-15	158969.655853496	10000	3000	 -5	 -10	0.0	0.0
88	3	3	9999.99999999976	-4.87446638909901	0	3098.48322507547	-11.6630215915895	0	158875.159934208	10000	3000	 -5	 -10	0.0	0.0
66	3	3	2799.59138964029	-4.15235330740561	0.000834611319490728	10000	-6.08977988707806	0	159740.786738731	10000	3000	 -5	 -10	0.0	0.0
72	2	3	2714.74453174762	-7.78163309198428	0	9999.9999999996	-5.06666815645597	0	159524.50479671	10000	3000	 -5	 -10	0.0	0.0
67	3	3	3083.62265330028	-3.75583140701145	0	9999.99999999997	-6.70315458198638	8.43769498715119e-17	159793.851631468	10000	3000	 -5	 -10	0.0	0.0
