run	imp	exit_code	theta_1	gamma_1	e_1	theta_2	gamma_2	e_2	theta_3	gamma_3	e_3	lnL	sim_theta_1	sim_gamma_1	sim_e_1	sim_theta_2	sim_gamma_2	sim_e_2	sim_theta_3	sim_gamma_3	sim_e_3	model	rep
1523	1	3	0.00170958589834624	-152.426704472085	0.0358573226093907	0.00407523045054579	-1.35013416476462	0.0529374191848484	0.00502721125706414	-7.99775087798337	0	462655.248523793	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep44
208	1	3	0.00425283839380626	-13.0405513955659	0	0.00556758742189693	-2.01674223595495	0.0428683610419585	NA	NA	NA	462647.663862221	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep44
62	1	3	0.0016245775342621	-50.314718063093	0	0.00464778340307985	-1.61184616023403	0.0462977066326497	0.00387874002001569	-8.25385967565221	0.00608364413329953	457190.286927219	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep45
116	1	3	0.00592106381859305	-2.12290831759555	0.0411662662806108	0.00390830600346185	-16.0152217434584	0	NA	NA	NA	457185.79008514	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep45
2048	1	3	0.00673712352986854	-3.99557746207697	0.0283312842428267	0.000815432731667132	2.34439032246293	0.0042507229962194	0.00231765582508869	-22.9041891534039	0.0139555921034794	459835.576110737	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep46
473	1	3	0.00524723485082741	-1.90073221020308	0.0441534796043129	0.00447188455670328	-11.8158743211199	0	NA	NA	NA	459830.761912421	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep46
878	1	3	0.0041964793358296	-1.367577438525	0.0520601826561394	0.00507057178786547	-8.59023878049041	0	0.00202749618989697	-250	0.013709007803941	463769.662639839	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep47
271	1	3	0.0052297046263853	-1.83525334441615	0.0438543007363566	0.00461472642936601	-12.2601999419812	0	NA	NA	NA	463762.075314708	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep47
3310	1	3	0.00383456219563832	-1.13164066285563	0.0465143258420328	0.00493390008224532	-7.67102715566361	0	0.00104738635041019	-35.1518319888546	0.0970438158997414	459034.719571495	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep48
415	1	3	0.00489657356427227	-10.8449566604868	0.022420144692093	0.00475591052903063	-1.56120209300454	0.0311378440901272	NA	NA	NA	459032.60920597	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep48
2550	1	3	0.00676999244683728	-4.7548024054512	0	0.00131371538409867	1.16776500496786	0.117875586981657	0.00178917038081245	-25.3996281199114	0.0535624175933122	461841.750271917	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep49
38	1	3	0.00486236394305227	-10.387204604806	0	0.00483623395013398	-1.73914804402715	0.048651139167586	NA	NA	NA	461838.141266578	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep49
2440	1	3	0.00224706606418139	-23.7118758390667	0	0.00525185344700285	-4.87736624740208	0	0.00244905348187441	-0.643127694087312	0.0931238998746947	462046.819295872	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep50
437	1	3	0.00442678413952786	-12.5274206607517	0	0.00538207527388236	-1.93375558951216	0.0441242665908542	NA	NA	NA	462043.711213744	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep50
2054	1	3	0.00313344295503251	-17.3355660422276	0	0.00643166241451459	-2.94434347270793	0.0172000875911705	0.000261218477334646	5.38520471209558	0.5	460339.922238747	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep51
458	1	3	0.00577311974064363	-2.1461539962211	0.0437069578478018	0.00399894279476507	-13.447525959683	0	NA	NA	NA	460338.234616644	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep51
4481	1	3	0.00606099385588801	-2.89263576628015	0.00370200738911474	0.00358286484459633	-17.685762923069	0.0605617252700197	0.000313614326913237	10	0	462248.400379996	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep52
216	1	3	0.00423942204573008	-13.9712924410497	0	0.00564838228224895	-2.04682357231998	0.0412670607791422	NA	NA	NA	462247.299932509	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep52
1829	1	3	0.00262569235841673	-0.212476119110652	0	0.00153489020198758	-50.8191823319652	0.0158997880636689	0.00593593342684917	-6.32488995867266	0.0381745069763468	457885.701378876	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep53
278	1	3	0.00555344042700983	-1.97926867553311	0.0408836571588013	0.00418014407751353	-13.4649320024958	0.00293901680400521	NA	NA	NA	457879.119199053	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep53
2736	1	3	0.00198526703857507	-27.98529839397	0.0309776186580664	0.00265290384530257	-0.585968118740038	0.0726025184187469	0.00540427007821498	-5.52138076310274	0	463305.856858354	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep54
175	1	3	0.0043332035448047	-13.0940841666018	0	0.00553546571653856	-2.0145067797084	0.0439815245624055	NA	NA	NA	463303.231831477	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep54
2247	1	3	0.00437461296603816	-7.04207574907306	0	0.00168814790356307	-44.5543723171421	0	0.0040281655715965	-1.33337436612169	0.0527935528929513	458931.391000428	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep55
474	1	3	0.00409677277310309	-14.450808631183	0	0.0056893737266198	-2.00252978686782	0.0388570923903049	NA	NA	NA	458926.447497763	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep55
1363	1	3	0.00167981000592955	-70.6294162287363	0.0252693753138375	0.00688270420538172	-5.42488841818757	0.0318074076881615	0.00173256261458434	0.629284965960397	0	459117.666476573	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep56
450	1	3	0.0041378447537765	-12.414649890306	0	0.00555167702497211	-2.05204507634815	0.0439004705047367	NA	NA	NA	459107.219166143	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep56
2577	1	3	0.00630633163046556	-4.5118435828914	0.0375423966144356	0.00208959222028857	-24.1263056325137	0	0.00148536932299232	0.68154291123807	0	462064.159267517	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep57
195	1	3	0.00424796646013378	-12.3779448536868	0	0.00549561700151337	-1.97068948783064	0.0441576409632422	NA	NA	NA	462061.643370005	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep57
